,title,movieId,rating_avg
7699,"Simple Twist of Fate, A (1994)",1608,3.3
7700,"Simple Wish, A (1997)",3166,3.0
7701,Simply Irresistible (1999),12455,3.6
7702,"Simpsons Movie, The (2007)",2496512,3.6
7703,"Simpsons: The Longest Daycare, The (2012)",347631,3.7
7704,Sin City (2005),2737308,3.9
7705,Sin City: A Dame to Kill For (2014),454292,3.2
7706,Sin Nombre (2009),68347,4.0
7707,Sinbad and the Eye of the Tiger (1977),3807,3.0
7708,Sinbad: Legend of the Seven Seas (2003),39216,3.7
7709,Sing (2016),668144,3.8
7710,Sing Street (2016),469161,3.8
7711,Singin' in the Rain (1952),42253,4.1
7712,"Single Girl, A (Fille seule, La) (1995)",1116,4.0
7713,"Single Man, A (2009)",218160,3.8
7714,Single White Female (1992),39288,3.4
7715,Singles (1992),35871,3.2
7716,Sinister (2012),97188,4.0
7717,Sintel (2010),80834,3.5
7718,Sirens (1994),6444,3.2
7719,Sister Act (1992),116892,3.0
7720,Sister Act 2: Back in the Habit (1993),45472,1.9
7721,"Sisterhood of the Traveling Pants 2, The (2008)",61071,2.5
7722,"Sisterhood of the Traveling Pants, The (2005)",235683,3.1
7723,Sisters (1973),26303,4.0
7724,Sisters (2015),1045478,2.5
7725,Sisters (Syostry) (2001),80124,5.0
7726,"Sitter, The (2011)",456615,2.9
7727,Six Days Seven Nights (1998),30304,2.8
7728,Six Degrees of Separation (1993),6456,3.6
7729,Six-String Samurai (1998),11375,3.6
7730,Sixteen Candles (1984),105056,3.6
7731,"Sixth Sense, The (1999)",494398,3.9
7732,"Skeleton Key, The (2005)",138128,3.0
7733,Ski School (1991),116963,1.5
7734,Skin Deep (1989),4666,3.0
7735,"Skin I Live In, The (La piel que habito) (2011)",356472,3.0
7736,Skipped Parts (2000),3888,4.0
7737,"Skulls, The (2000)",34840,2.8
7738,Sky Captain and the World of Tomorrow (2004),159570,2.6
7739,"Sky Crawlers, The (Sukai kurora) (2008)",77709,2.5
7740,Sky High (2003),144522,2.0
7741,Sky High (2005),205992,2.9
7742,Skyfall (2012),4803950,3.8
7743,Skyline (2010),82095,0.5
7744,Slacker (1991),27912,3.2
7745,Slackers (2002),25400,2.6
7746,"Slammin' Salmon, The (2009)",152120,3.5
7747,Slap Shot (1977),37044,3.9
7748,Slasher (2004),27829,3.5
7749,Slaughterhouse-Five (1972),8690,4.0
7750,Sleepaway Camp (1983),15372,2.4
7751,Sleeper (1973),30156,3.8
7752,Sleepers (1996),30769,3.7
7753,Sleeping Beauty (1959),46112,3.4
7754,Sleeping with the Enemy (1991),34050,2.5
7755,Sleepless in Seattle (1993),57134,3.5
7756,Sleepwalkers (1992),3709,2.0
7757,Sleepy Hollow (1999),191022,3.5
7758,Sleuth (1972),15360,4.2
7759,Sleuth (2007),110556,4.2
7760,Sliding Doors (1998),42000,3.6
7761,Sling Blade (1996),63826,3.8
7762,Slither (2006),224140,3.0
7763,Sliver (1993),9720,2.7
7764,Slow Learners (2015),144262,2.0
7765,Slow West (2015),267604,4.2
7766,Slumber Party Massacre II (1987),3939,5.0
7767,Slumber Party Massacre III (1990),3940,5.0
7768,"Slumber Party Massacre, The (1982)",7876,2.8
7769,Slumdog Millionaire (2008),4478822,3.8
7770,"Slums of Beverly Hills, The (1998)",17240,3.6
7771,Small Soldiers (1998),34560,2.8
7772,Small Time Crooks (2000),43416,3.5
7773,Smart People (2008),117612,2.8
7774,Smashed (2012),97904,4.0
7775,Smiley's People (1982),26453,4.0
7776,Smiling Fish and Goat on Fire (1999),3568,4.0
7777,Smilla's Sense of Snow (1997),16280,3.4
7778,Smoke (1995),3492,3.7
7779,Smoke Signals (1998),17226,3.4
7780,Smokey and the Bandit (1977),47223,2.7
7781,Smokey and the Bandit II (1980),20984,2.1
7782,Smokey and the Bandit III (1983),20992,1.4
7783,Smokin' Aces (2006),507940,3.1
7784,Smooth Talk (1985),31038,4.0
7785,"Smurfs 2, The (2013)",416304,1.9
7786,"Smurfs, The (2011)",353424,1.9
7787,Snake Eyes (1998),31890,2.8
7788,"Snake Pit, The (1948)",17436,3.5
7789,Snake in the Eagle's Shadow (Se ying diu sau) (1978),52826,3.2
7790,Snakes on a Plane (2006),657510,2.6
7791,"Snapper, The (1993)",26838,3.0
7792,Snatch (2000),373023,4.2
7793,Snatched (2017),170817,4.0
7794,Sneakers (1992),64216,3.5
7795,Sniper (1993),15564,3.0
7796,Snipes (2001),5562,2.5
7797,Snitch (2013),100737,3.5
7798,Snow Angels (2007),58492,3.0
7799,Snow Day (2000),16430,2.3
7800,Snow Dogs (2002),30288,2.3
7801,Snow Falling on Cedars (1999),9555,3.3
7802,"Snow Walker, The (2003)",33558,3.0
7803,Snow White (1916),72921,3.5
7804,Snow White and the Huntsman (2012),568680,2.8
7805,Snow White and the Seven Dwarfs (1937),45738,3.6
7806,Snowden (2016),946194,3.8
7807,"Snowflake, the White Gorilla (2011)",124404,5.0
7808,"Snowman, The (1982)",182976,3.8
7809,Snowpiercer (2013),2255526,3.4
7810,"Snowtown (Snowtown Murders, The) (2011)",93598,2.5
7811,So I Married an Axe Murderer (1993),22263,3.3
7812,Soapdish (1991),11136,2.8
7813,"Social Network, The (2010)",4586391,3.9
7814,Soft Fruit (1999),3410,4.0
7815,Solace (2015),146688,2.0
7816,Solaris (2002),117620,3.1
7817,Solaris (Solyaris) (1972),38533,4.1
7818,Solas (1999),3894,4.0
7819,Soldier (1998),18576,3.1
7820,"Soldier's Story, A (1984)",2852,4.0
7821,Solo (1996),2768,2.0
7822,Solo: A Star Wars Story (2018),937975,3.9
7823,"Soloist, The (2009)",137864,3.5
7824,Solyaris (1968),126426,4.0
7825,Some Folks Call It a Sling Blade (1993),6102,3.8
7826,Some Guy Who Kills People (2011),95690,4.5
7827,Some Kind of Wonderful (1987),12900,3.4
7828,Some Like It Hot (1959),45500,4.0
7829,Some Mother's Son (1996),1412,3.5
7830,Somebody to Love (1994),1590,3.5
7831,Someone Like You (2001),21155,3.5
7832,Someone Marry Barry (2014),109317,2.5
7833,Someone to Watch Over Me (1987),17736,3.2
7834,Somers Town (2008),61319,3.5
7835,Something Borrowed (2011),173634,3.2
7836,Something New (2006),43684,4.5
7837,Something Wicked This Way Comes (1983),20970,2.9
7838,Something Wild (1986),4410,4.0
7839,Something to Talk About (1995),1950,3.1
7840,Something's Gotta Give (2003),121533,3.6
7841,Somewhere (2010),81791,3.0
7842,Somewhere in Time (1980),9002,3.1
7843,Sommersby (1993),28750,3.0
7844,Son in Law (1993),7588,2.8
7845,Son of Flubber (1963),4196,2.5
7846,Son of God (2014),109897,0.5
7847,Son of Rambow (2007),177423,4.7
7848,Son of a Gun (2014),120783,2.5
7849,"Son of the Bride (Hijo de la novia, El) (2001)",5607,5.0
7850,Son of the Mask (2005),31698,1.0
7851,"Son of the Sheik, The (1926)",3492,4.0
7852,"Son's Room, The (Stanza del figlio, La) (2001)",15219,3.8
7853,Sonatine (Sonachine) (1993),26840,5.0
7854,"Song of Bernadette, The (1943)",6477,3.0
7855,Song of the Little Road (Pather Panchali) (1955),1336,4.2
7856,Song of the Sea (2014),117444,3.0
7857,Song of the South (1946),12594,3.4
7858,Song of the Thin Man (1947),7835,3.5
7859,Songs From the Second Floor (Sånger från andra våningen) (2000),5515,3.5
7860,Sons of the Desert (1933),31851,3.0
7861,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),173504,4.6
7862,Sophie's Choice (1982),10960,4.0
7863,"Sorcerer's Apprentice, The (2010)",791390,3.5
7864,Sorority Babes in the Slimeball Bowl-O-Rama (1988),73160,2.5
7865,Sorority Boys (2002),21020,2.4
7866,Sorority House Massacre (1986),3941,5.0
7867,Sorority House Massacre II (1990),3942,5.0
7868,Sorrow (2015),138186,0.5
7869,Sorry to Bother You (2018),188189,4.5
7870,"Sorry, Wrong Number (1948)",27170,3.8
7871,Soul Food (1997),3242,3.2
7872,Soul Man (1986),19784,2.6
7873,Soul Plane (2004),16726,3.8
7874,Soul Surfer (2011),86815,3.5
7875,"Sound of Music, The (1965)",66240,3.9
7876,Sound of My Voice (2011),94799,3.5
7877,"Sound of Thunder, A (2005)",55236,2.8
7878,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",62208,4.5
7879,Source Code (2011),2904076,3.6
7880,"Source, The (1999)",2813,1.0
7881,South Pacific (1958),26469,3.8
7882,"South Park: Bigger, Longer and Uncut (1999)",205200,3.9
7883,South Park: Imaginationland (2008),632064,4.0
7884,Southbound (2016),152372,3.5
7885,Southland Tales (2006),112006,3.0
7886,Southpaw (2015),837852,2.8
7887,Soylent Green (1973),38171,3.5
7888,Space Battleship Yamato (2010),93610,3.0
7889,Space Buddies (2009),121007,4.0
7890,Space Cowboys (2000),88021,2.9
7891,Space Jam (1996),35669,2.7
7892,Space Truckers (1996),7988,2.0
7893,SpaceCamp (1986),28872,2.2
7894,Spaceballs (1987),178947,3.5
7895,Spaced Invaders (1990),5596,1.5
7896,Spacehunter: Adventures in the Forbidden Zone (1983),9974,2.0
7897,Spanglish (2004),305888,3.4
7898,"Spanish Apartment, The (L'auberge espagnole) (2002)",31850,4.0
7899,"Spanish Prisoner, The (1997)",20174,4.0
7900,Spanking the Monkey (1994),2296,3.2
7901,Spartacus (1960),35464,3.6
7902,Spartan (2004),22044,3.5
7903,Spawn (1997),41366,2.6
7904,Special (2006),69251,3.5
7905,"Special Day, A (Giornata particolare, Una) (1977)",32649,4.0
7906,"Specialist, The (1994)",11970,3.1
7907,Species (1995),8820,2.7
7908,Species II (1998),16758,1.9
7909,Species III (2004),170289,1.0
7910,Spectre (2015),2312340,3.1
7911,Speechless (1994),2646,2.8
7912,Speed (1994),64467,3.5
7913,Speed 2: Cruise Control (1997),29564,1.6
7914,Speed Racer (2008),177111,3.2
7915,Spellbound (1945),8379,3.8
7916,Spellbound (2002),82303,3.9
7917,Spellbound (2011),149508,5.0
7918,Sphere (1998),40917,2.8
7919,Spice World (1997),17600,1.4
7920,Spider (2002),18591,3.3
7921,Spider-Man (2002),652578,3.5
7922,Spider-Man 2 (2004),682244,3.8
7923,Spider-Man 3 (2007),2319768,3.0
7924,"Spiderwick Chronicles, The (2008)",290525,3.4
7925,Spies Like Us (1985),53110,2.8
7926,Spiral (2007),60030,4.5
7927,Spiral (2018),189111,3.0
7928,Spirit Camp (2009),95633,4.5
7929,"Spirit, The (2008)",122802,2.5
7930,Spirit: Stallion of the Cimarron (2002),10778,3.5
7931,Spirited Away (Sen to Chihiro no kamikakushi) (2001),488766,4.2
7932,Spirits of the Dead (1968),775,3.0
7933,"Spitfire Grill, The (1996)",5936,3.3
7934,Splash (1984),107100,3.1
7935,Splendor in the Grass (1961),6660,4.2
7936,Splice (2009),234798,3.5
7937,Splinter (2008),63826,4.0
7938,Split (2017),999204,3.3
7939,"SpongeBob SquarePants Movie, The (2004)",17948,3.0
7940,Spotlight (2015),2707272,4.2
7941,Spread (2009),71902,3.5
7942,Spriggan (Supurigan) (1998),19400,3.4
7943,Spring (2015),130840,4.5
7944,Spring Forward (1999),7125,2.0
7945,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",80140,4.2
7946,Spun (2001),12446,3.2
7947,Spy (2015),2149888,3.7
7948,Spy Game (2001),132327,3.5
7949,Spy Hard (1996),21547,2.5
7950,Spy Kids (2001),118496,2.9
7951,Spy Kids 2: The Island of Lost Dreams (2002),38528,2.2
7952,Spy Kids 3-D: Game Over (2003),19698,2.0
7953,"Spy Next Door, The (2010)",74580,2.0
7954,"Spy Who Came in from the Cold, The (1965)",8772,0.5
7955,"Spy Who Loved Me, The (1977)",65430,3.4
7956,"Squid and the Whale, The (2005)",349974,3.4
7957,Squirm (1976),6746,2.0
7958,St Trinian's 2: The Legend of Fritton's Gold (2009),77841,2.0
7959,St. Elmo's Fire (1985),34336,3.2
7960,St. Trinian's (2007),60141,2.5
7961,St. Vincent (2014),230462,3.2
7962,Stage Beauty (2004),8915,3.5
7963,Stage Door (1937),77523,4.2
7964,Stage Fright (1950),4374,3.5
7965,Stagecoach (1939),21216,3.5
7966,Stake Land (2010),89072,4.0
7967,Stakeout (1987),44424,3.0
7968,Stalag 17 (1953),28764,3.7
7969,Stalingrad (1993),1520,4.2
7970,Stalingrad (2013),116529,3.0
7971,Stalker (1979),9856,3.6
7972,Stan Helsing (2009),148150,1.0
7973,Stand Up Guys (2012),100326,2.5
7974,Stand and Deliver (1988),27639,3.5
7975,Stand by Me (1986),114569,4.0
7976,"Stand, The (1994)",26849,5.0
7977,Stander (2003),62202,3.5
7978,Standing in the Shadows of Motown (2002),17460,3.5
7979,Standoff (2016),149590,2.5
7980,Stanley & Iris (1990),6206,2.8
7981,Stanley Kubrick: A Life in Pictures (2001),68536,4.0
7982,"Star Is Born, A (1937)",9651,3.5
7983,"Star Is Born, A (1954)",25996,3.5
7984,Star Maps (1997),1613,4.0
7985,Star Trek (2009),4033122,3.9
7986,Star Trek Beyond (2016),2033535,3.5
7987,Star Trek II: The Wrath of Khan (1982),85188,3.8
7988,Star Trek III: The Search for Spock (1984),57750,3.3
7989,Star Trek IV: The Voyage Home (1986),59168,3.5
7990,Star Trek Into Darkness (2013),2766015,3.7
7991,Star Trek V: The Final Frontier (1989),41190,2.7
7992,Star Trek VI: The Undiscovered Country (1991),57624,3.3
7993,Star Trek: First Contact (1996),123396,3.9
7994,Star Trek: Generations (1994),35532,3.4
7995,Star Trek: Insurrection (1998),78969,3.2
7996,Star Trek: Nemesis (2002),112936,3.1
7997,Star Trek: The Motion Picture (1979),61695,3.0
7998,Star Wars: Episode I - The Phantom Menace (1999),367920,3.1
7999,Star Wars: Episode II - Attack of the Clones (2002),494776,3.2
8000,Star Wars: Episode III - Revenge of the Sith (2005),2612454,3.4
8001,Star Wars: Episode IV - A New Hope (1977),65260,4.2
8002,Star Wars: Episode V - The Empire Strikes Back (1980),252356,4.2
8003,Star Wars: Episode VI - Return of the Jedi (1983),237160,4.1
8004,Star Wars: Episode VII - The Force Awakens (2015),5038326,3.9
8005,Star Wars: The Clone Wars (2008),428120,2.4
8006,Star Wars: The Last Jedi (2017),2157828,3.1
8007,Starcrash (a.k.a. Star Crash) (1978),53453,0.5
8008,Stardust (2007),1844806,3.6
8009,Stardust Memories (1980),11450,3.6
8010,Stargate (1994),44240,3.4
8011,Stargate: Continuum (2008),60674,2.5
8012,Starman (1984),48087,3.2
8013,Starship Troopers (1997),134080,3.3
8014,Starship Troopers 2: Hero of the Federation (2004),55586,1.5
8015,Starsky & Hutch (2004),153825,3.3
8016,Starsuckers (2009),90769,4.0
8017,Start the Revolution Without Me (1970),6528,2.0
8018,Starter for 10 (2006),51694,3.5
8019,Startup.com (2001),21520,3.6
8020,State Property 2 (2005),33132,1.5
8021,State and Main (2000),48348,3.9
8022,State of Grace (1990),53408,4.0
8023,State of Play (2009),204477,4.0
8024,Staten Island (2009),73386,1.5
8025,"Station Agent, The (2003)",82404,3.6
8026,Stay (2005),157708,3.0
8027,Stay Alive (2006),134193,1.3
8028,Stay Tuned (1992),3669,2.5
8029,Staying Alive (1983),11388,2.2
8030,"Steal Big, Steal Little (1995)",238,3.0
8031,Stealing Beauty (1996),5467,3.5
8032,Stealing Harvard (2002),39011,2.3
8033,Stealing Home (1988),6276,3.0
8034,Stealing Rembrandt (Rembrandt) (2003),32243,3.5
8035,Stealth (2005),171670,2.5
8036,Steam of Life (Miesten vuoro) (2010),76738,3.5
8037,Steam: The Turkish Bath (Hamam) (1997),2388,4.0
8038,"Steamboat Bill, Jr. (1928)",25769,4.5
8039,Steamboat Willie (1928),6306,2.3
8040,Steamboy (Suchîmubôi) (2004),63320,3.0
8041,Steel (1997),4797,2.3
8042,Steel Magnolias (1989),34596,3.3
8043,Stefan Zweig: Farewell to Europe (2016),172013,3.0
8044,Steins;Gate the Movie: The Burden of Déjà vu (2013),162982,3.0
8045,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",16070,2.0
8046,Step Brothers (2008),1701168,3.6
8047,Step Into Liquid (2002),6598,3.5
8048,Step Up (2006),189528,3.5
8049,Step Up 2 the Streets (2008),116214,3.2
8050,"Stepfather, The (1987)",4670,2.5
8051,"Stepford Wives, The (1975)",25806,3.2
8052,"Stepford Wives, The (2004)",100476,2.2
8053,Stepmom (1998),14592,3.1
8054,Steve Jobs (2015),819372,3.8
8055,Steve Jobs: The Man in the Machine (2015),141846,4.0
8056,Stevie (2002),12538,4.2
8057,Stick It (2006),271326,2.6
8058,Stigmata (1999),65320,2.9
8059,Still Alice (2014),589405,3.8
8060,Still Crazy (1998),4964,3.0
8061,Still Walking (Aruitemo aruitemo) (2008),71438,1.0
8062,"Sting, The (1973)",78976,4.0
8063,Stingray Sam (2009),77931,4.0
8064,Stir Crazy (1980),15750,4.0
8065,Stir of Echoes (1999),51138,3.5
8066,Stitch! The Movie (2003),257936,4.0
8067,Stoked: The Rise and Fall of Gator (2002),6692,2.0
8068,Stoker (2013),202176,3.8
8069,"Stolen Children (Ladro di bambini, Il) (1992)",26777,4.0
8070,Stolen Summer (2002),10512,2.8
8071,Stomp the Yard (2007),100316,2.5
8072,Stone (2010),161760,3.2
8073,Stone Reader (2002),12390,4.0
8074,Stoned (2005),46231,2.0
8075,Stonewall (2015),151557,2.5
8076,"Stoning of Soraya M., The (2008)",69394,4.5
8077,Stop Making Sense (1984),20013,3.9
8078,Stop! Or My Mom Will Shoot (1992),35948,1.8
8079,Stop-Loss (2008),117752,3.2
8080,Storks (2016),328400,4.0
8081,"Story of Film: An Odyssey, The (2011)",127180,4.0
8082,"Story of O, The (Histoire d'O) (1975)",11968,3.5
8083,"Story of Us, The (1999)",14805,2.4
8084,"Story of Women (Affaire de femmes, Une) (1988)",8804,5.0
8085,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",55640,4.0
8086,Storytelling (2001),15222,3.2
8087,"Strada, La (1954)",43404,4.2
8088,Straight Outta Compton (2015),985005,4.2
8089,"Straight Story, The (1999)",41524,3.9
8090,Strange Brew (1983),62150,3.5
8091,Strange Circus (Kimyô na sâkasu) (2005),60303,4.0
8092,Strange Days (1995),5544,3.2
8093,"Strange Love of Martha Ivers, The (1946)",3965,3.5
8094,Strange Magic (2015),126482,3.0
8095,Strange Wilderness (2008),115072,3.2
8096,Strangeland (1998),2298,4.0
8097,Stranger Than Paradise (1984),23550,3.9
8098,Stranger in the House (1997),3436,3.2
8099,Stranger than Fiction (2006),2066944,3.7
8100,"Stranger, The (1946)",25927,3.0
8101,Strangers on a Train (1951),54650,4.0
8102,Strangers with Candy (2005),46772,2.5
8103,"Strangers, The (2008)",179181,3.2
8104,Straw Dogs (1971),31505,4.0
8105,Strawberry and Chocolate (Fresa y chocolate) (1993),642,4.0
8106,Stray Dog (Nora inu) (1949),7924,3.5
8107,Street Fighter (1994),3930,2.5
8108,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),26913,1.5
8109,Street Kings (2008),59016,2.5
8110,"Streetcar Named Desire, A (1951)",22080,4.5
8111,Stretch (2014),344454,2.2
8112,Strictly Ballroom (1992),26136,3.7
8113,Strictly Sexual (2008),67618,5.0
8114,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",2172,3.0
8115,Striking Distance (1993),4352,2.4
8116,Stripes (1981),56542,3.8
8117,Striptease (1996),31242,2.4
8118,Stroszek (1977),5121,4.0
8119,Stuart Little (1999),59983,2.8
8120,Stuart Little 2 (2002),27400,2.6
8121,Stuart Little 3: Call of the Wild (2005),121781,5.0
8122,Stuart Saves His Family (1995),2808,1.4
8123,Stuck (2007),59915,3.5
8124,Stuck in Love (2012),103606,4.0
8125,Stuck on You (2003),71500,2.8
8126,"Stunt Man, The (1980)",14868,4.5
8127,"Stupids, The (1996)",2241,3.3
8128,Style Wars (1983),27176,4.5
8129,SubUrbia (1997),8724,3.8
8130,Submarine (2010),261702,4.2
8131,"Substitute, The (1996)",7634,3.0
8132,Suburban Commando (1991),11194,1.8
8133,Subway (1985),9838,3.5
8134,Sucker Punch (2011),1026120,3.1
8135,Sudden Death (1995),144,3.1
8136,Sudden Impact (1983),9914,3.5
8137,Suddenly (1954),8410,3.5
8138,"Suddenly, Last Summer (1959)",3872,3.5
8139,Suffragette (2015),141422,2.5
8140,Sugar & Spice (2001),28476,2.7
8141,Sugar Hill (1994),12110,2.2
8142,Sugar Town (1999),2865,4.0
8143,"Sugarland Express, The (1974)",7476,3.0
8144,Suicide Club (Jisatsu saakuru) (2001),110416,3.1
8145,Suicide Kings (1997),23387,3.4
8146,Suicide Squad (2016),1626432,2.9
8147,Sukiyaki Western Django (2008),183867,3.3
8148,Sullivan's Travels (1941),20552,4.0
8149,Sully (2016),965880,3.2
8150,"Sum of All Fears, The (2002)",91800,3.0
8151,"Sum of Us, The (1994)",324,4.0
8152,Summer Catch (2001),14208,2.7
8153,"Summer Place, A (1959)",7131,3.0
8154,Summer Rental (1985),17172,2.5
8155,Summer School (1987),28104,2.4
8156,Summer Wars (Samâ wôzu) (2009),255537,3.8
8157,Summer of Sam (1999),40530,3.4
8158,"Summer's Tale, A (Conte d'été) (1996)",26928,5.0
8159,Sun Alley (Sonnenallee) (1999),53355,5.0
8160,Sunflower (Xiang ri kui) (2005),61628,2.0
8161,Sunless (Sans Soleil) (1983),6123,4.0
8162,Sunrise: A Song of Two Humans (1927),8125,4.0
8163,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),24894,4.3
8164,"Sunset Limited, The (2011)",85213,4.0
8165,Sunset Park (1996),706,3.0
8166,Sunshine (1999),3720,4.0
8167,Sunshine (2007),732592,3.6
8168,Sunshine Cleaning (2008),269068,3.4
8169,Sunshine State (2002),10894,3.5
8170,Super (2010),427005,2.9
8171,Super 8 (2011),1833426,3.6
8172,Super High Me (2007),118286,4.2
8173,Super Mario Bros. (1993),11466,2.0
8174,Super Size Me (2004),423200,3.5
8175,Super Troopers (2001),122640,3.6
8176,"Super, The (1991)",8720,2.0
8177,SuperFly (2018),189381,2.5
8178,Superbad (2007),2997665,3.9
8179,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),7749,3.8
8180,Supercop 2 (Project S) (Chao ji ji hua) (1993),876,5.0
8181,Superfast! (2015),129250,0.5
8182,Supergirl (1984),34893,2.2
8183,Superhero Movie (2008),177042,2.0
8184,Superman (1978),161040,3.6
8185,Superman II (1980),129409,3.0
8186,Superman III (1983),58124,2.2
8187,Superman IV: The Quest for Peace (1987),42288,1.7
8188,Superman Returns (2006),1163250,3.1
8189,Superman/Batman: Public Enemies (2009),95149,5.0
8190,Superman/Doomsday (2007) ,95004,4.0
8191,Supernova (2000),12760,2.0
8192,Superstar (1999),20349,3.6
8193,"Sure Thing, The (1985)",26544,3.8
8194,Surf Nazis Must Die (1987),2164,1.0
8195,Surf's Up (2007),374220,3.5
8196,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",7248,3.5
8197,Surrogates (2009),1001420,3.0
8198,Survive Style 5+ (2004),37495,3.5
8199,Surviving Christmas (2004),17892,2.8
8200,Surviving the Game (1994),1094,3.2
8201,Survivor (2015),134246,0.5
